month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1965-08;0.000000;0.000000;0.000000;0.000000;0.157325;0.184168;0.199812;0.131930;0.131854;0.194911
1965-09;0.092916;0.058647;0.079365;0.127387;0.109590;0.124101;0.109725;0.121790;0.097578;0.078901
1965-10;0.355540;0.235841;0.166009;0.092012;0.141520;0.000000;0.000000;0.000000;0.000000;0.009078
1965-11;0.400000;0.400000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000
1965-12;0.000000;0.077360;0.000000;0.000000;0.072071;0.000000;0.115789;0.149431;0.220279;0.365069
1966-01;0.196144;0.139771;0.167733;0.079807;0.072165;0.079023;0.046935;0.100884;0.058628;0.058909
1966-02;0.400000;0.234854;0.128779;0.000000;0.000000;0.000000;0.000000;0.000000;0.014340;0.222027
1966-03;0.114002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.361206;0.255421;0.269371
1966-04;0.155141;0.071909;0.097229;0.103791;0.087720;0.122374;0.093360;0.105912;0.084159;0.078405
1966-05;0.087586;0.088248;0.117957;0.123133;0.087328;0.121408;0.076145;0.114638;0.100478;0.083078
1966-06;0.116207;0.081023;0.114324;0.132299;0.112379;0.125018;0.094532;0.082694;0.072800;0.068724
1966-07;0.066919;0.110161;0.045099;0.170201;0.160643;0.139545;0.120896;0.099244;0.069922;0.017371
1966-08;0.150824;0.083189;0.064395;0.135487;0.107232;0.110076;0.089172;0.122410;0.086107;0.051109
1966-09;0.045186;0.079118;0.098308;0.178752;0.117995;0.130192;0.114954;0.086885;0.081135;0.067474
1966-10;0.075134;0.158089;0.086030;0.106968;0.166806;0.122976;0.102650;0.166297;0.015051;0.000000
1966-11;0.105502;0.087399;0.112853;0.118691;0.104685;0.113159;0.101613;0.101804;0.090526;0.063767
1966-12;0.041739;0.121480;0.000000;0.189753;0.199569;0.012109;0.053688;0.094601;0.186611;0.100450
1967-01;0.400000;0.284773;0.245230;0.048987;0.000000;0.000000;0.021009;0.000000;0.000000;0.000000
1967-02;0.000000;0.000000;0.000000;0.000000;0.000000;0.200000;0.000000;0.400000;0.000000;0.400000
1967-03;0.249561;0.105322;0.158767;0.104312;0.038588;0.110948;0.020580;0.043896;0.080269;0.087757
1967-04;0.333370;0.238887;0.349457;0.048536;0.025280;0.004469;0.000000;0.000000;0.000000;0.000000
1967-05;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.025000;0.400000;0.400000
1967-06;0.162812;0.084232;0.064980;0.074264;0.078729;0.082971;0.069859;0.110071;0.132779;0.139304
1967-07;0.201753;0.000000;0.035166;0.019890;0.074893;0.065041;0.196979;0.166083;0.139749;0.100446
1967-08;0.151341;0.105492;0.141006;0.117063;0.081330;0.096397;0.077551;0.072488;0.079626;0.077707
1967-09;0.108744;0.109971;0.115992;0.136301;0.106608;0.113542;0.076584;0.074646;0.082723;0.074889
1967-10;0.136690;0.158162;0.136383;0.142485;0.091993;0.125899;0.096695;0.049517;0.042187;0.019989
1967-11;0.158487;0.134628;0.125725;0.139677;0.069731;0.111539;0.101095;0.036960;0.063741;0.058418
1967-12;0.008956;0.079995;0.228815;0.090890;0.053417;0.117661;0.035355;0.116849;0.148214;0.119848
1968-01;0.173389;0.112043;0.128151;0.104601;0.087549;0.106704;0.087979;0.099640;0.065492;0.034452
1968-02;0.169197;0.091052;0.083341;0.242289;0.007155;0.224886;0.066543;0.000000;0.026878;0.088659
1968-03;0.069241;0.152235;0.110983;0.188879;0.097269;0.120090;0.059574;0.075405;0.052141;0.074183
1968-04;0.021383;0.089082;0.000000;0.072217;0.108220;0.141565;0.139584;0.175195;0.126260;0.126493
