month,y_true,y_pred,decile
1952-02,-0.0207,-0.0108813880068935,ME4
1952-02,-0.0158,-0.0143863517065059,ME5
1952-02,-0.0209,-0.0191962651737364,ME6
1952-02,-0.0155,-0.0099886010469596,ME7
1952-02,-0.0173,-0.0118876904299381,ME8
1952-02,-0.0247,-0.0030609698852935,ME9
1952-03,0.0079,0.0023601990403954,ME1
1952-03,0.0516999999999999,0.0036777945232893,ME10
1952-03,0.0273,-0.0101676049414971,ME2
1952-03,0.0262,-0.019355868895256,ME3
1952-03,0.0258,-0.0143587399898325,ME4
1952-03,0.0246,-0.0062578465459196,ME5
1952-03,0.0302,-0.0114175510739485,ME6
1952-03,0.0295,0.0005278301976042,ME7
1952-03,0.0412999999999999,-0.0037653370056434,ME8
1952-03,0.0398,0.0030017904448017,ME9
1952-04,-0.0443,0.0368796217713829,ME1
1952-04,-0.0504999999999999,0.0210289787751516,ME10
1952-04,-0.0445,0.0207504147192188,ME2
1952-04,-0.0524,0.0207591527595172,ME3
1952-04,-0.0421999999999999,0.0221924788120932,ME4
1952-04,-0.0431,0.019107266353015,ME5
1952-04,-0.0407,0.0255763370796877,ME6
1952-04,-0.0435,0.0231807258449358,ME7
1952-04,-0.0516,0.025120807280784,ME8
1952-04,-0.0434,0.0212952971649406,ME9
1952-05,0.0093,0.0272637144020101,ME1
1952-05,0.0354,0.0180298490645973,ME10
1952-05,0.019,0.0177934526845381,ME2
1952-05,0.0206,0.0140356281951481,ME3
1952-05,0.0255,0.0213636132621796,ME4
1952-05,0.0263,0.0183422764624354,ME5
1952-05,0.0250999999999999,0.0201404615238419,ME6
1952-05,0.0295,0.0142010799834695,ME7
