month  ;gross_ret;  net_ret;turnover;turnover_limited
1990-04;-0.025856;-0.026056;0.510292;             0.2
1990-05;   0.0818;   0.0816;       1;             0.2
1990-06;-0.001116;-0.001316;0.586022;             0.2
1990-07;-0.029638;-0.029838;0.604015;             0.2
1990-08;-0.114271;-0.114471;0.330212;             0.2
1990-09;-0.088341;-0.088541; 0.60747;             0.2
1990-10;-0.036645;-0.036845; 0.57691;             0.2
1990-11; 0.067902; 0.067702;0.429508;             0.2
1990-12; 0.042037; 0.041837; 0.49547;             0.2
1991-01; 0.070116; 0.069916;0.788262;             0.2
1991-02; 0.089854; 0.089654; 0.55888;             0.2
1991-03; 0.053107; 0.052907;0.712165;             0.2
1991-04; 0.012119; 0.011919;0.506091;             0.2
1991-05; 0.037143; 0.036943;0.400048;             0.2
1991-06;-0.045359;-0.045559;  0.4683;             0.2
1991-07; 0.041933; 0.041733;0.394214;             0.2
1991-08; 0.030436; 0.030236; 0.42688;             0.2
1991-09; 0.002037; 0.001837;0.724015;             0.2
1991-10;  0.02028;  0.02008;   0.925;             0.2
1991-11;-0.028867;-0.029067;0.692289;             0.2
1991-12; 0.087916; 0.087716;0.463749;             0.2
1992-01; 0.088016; 0.087816; 0.45981;             0.2
1992-02; 0.031243; 0.031043;0.690054;             0.2
1992-03;-0.027255;-0.027455;0.596722;             0.2
1992-04;-0.016402;-0.016602;0.418216;             0.2
1992-05; 0.005445; 0.005245;0.320419;             0.2
1992-06; -0.03083; -0.03103; 0.36758;             0.2
1992-07; 0.039428; 0.039228;0.573477;             0.2
1992-08;-0.025814;-0.026014;0.685182;             0.2
1992-09; 0.021733; 0.021533;0.708052;             0.2
1992-10; 0.025474; 0.025274;0.541103;             0.2
1992-11; 0.056327; 0.056127;0.521546;             0.2
1992-12; 0.034929; 0.034729;0.478208;             0.2
1993-01; 0.041748; 0.041548;0.386318;             0.2
1993-02;-0.003589;-0.003789;0.558785;             0.2
1993-03; 0.033572; 0.033372;0.404002;             0.2
1993-04;-0.025432;-0.025632; 0.56779;             0.2
1993-05; 0.037314; 0.037114;0.510926;             0.2
1993-06; 0.009227; 0.009027;0.350023;             0.2
1993-07; 0.002586; 0.002386;0.589063;             0.2
1993-08;  0.03963;  0.03943;0.500122;             0.2
1993-09; 0.024932; 0.024732;0.502119;             0.2
1993-10; 0.029786; 0.029586;0.534811;             0.2
1993-11; -0.02669; -0.02689;0.387969;             0.2
1993-12; 0.024892; 0.024692;0.488988;             0.2
1994-01;  0.03658;  0.03638;0.373282;             0.2
1994-02;-0.007193;-0.007393;0.379275;             0.2
1994-03;-0.052833;-0.053033;0.505374;             0.2
1994-04; 0.001859; 0.001659;0.555918;             0.2
1994-05;-0.006752;-0.006952;0.316183;             0.2
1994-06;-0.026695;-0.026895;0.440717;             0.2
1994-07; 0.024644; 0.024444;0.489909;             0.2
1994-08; 0.043808; 0.043608;0.253924;             0.2
1994-09;-0.012358;-0.012558;0.593459;             0.2
1994-10; 0.008061; 0.007861;0.734691;             0.2
1994-11;-0.046382;-0.046582;0.498717;             0.2
1994-12; 0.009849; 0.009649;0.834145;             0.2
1995-01; 0.022638; 0.022438;0.520989;             0.2
1995-02; 0.040299; 0.040099;0.457604;             0.2
1995-03; 0.022002; 0.021802;0.730063;             0.2
1995-04;  0.02024;  0.02004;0.397943;             0.2
1995-05; 0.025937; 0.025737;0.509329;             0.2
1995-06; 0.048423; 0.048223;0.584869;             0.2
1995-07; 0.056009; 0.055921;0.088084;        0.088084
1995-08; 0.025273; 0.025073;0.543324;             0.2
1995-09; 0.032271; 0.032071;0.279932;             0.2
1995-10;-0.036089;-0.036289;0.665369;             0.2
1995-11; 0.037664; 0.037464;0.291782;             0.2
1995-12; 0.012359; 0.012159; 0.50078;             0.2
1996-01; 0.019324; 0.019124;0.413905;             0.2
1996-02; 0.022307; 0.022107;0.460218;             0.2
1996-03; 0.025088; 0.024888;0.446144;             0.2
1996-04;   0.0488;   0.0486;0.434312;             0.2
1996-05; 0.050802; 0.050602;0.411763;             0.2
1996-06;-0.027804;-0.028004;0.427041;             0.2
1996-07;-0.076105;-0.076305;0.537115;             0.2
1996-08; 0.051236; 0.051036;0.466715;             0.2
1996-09; 0.045016; 0.044816;0.363244;             0.2
1996-10;-0.008713;-0.008913;0.266134;             0.2
1996-11; 0.038127; 0.037927;0.525691;             0.2
1996-12; 0.001295; 0.001095;0.698355;             0.2
1997-01; 0.030325; 0.030125;0.635459;             0.2
1997-02; -0.02336; -0.02356;0.467543;             0.2
1997-03;-0.046543;-0.046743;0.588039;             0.2
1997-04; 0.013173; 0.012973;0.254077;             0.2
1997-05; 0.083228; 0.083028;0.276574;             0.2
1997-06; 0.046399; 0.046199;0.396868;             0.2
1997-07; 0.058095; 0.057895;0.690103;             0.2
1997-08; 0.010552; 0.010352;0.900434;             0.2
1997-09; 0.070459; 0.070259;0.518903;             0.2
1997-10;-0.033945;-0.034145;0.338175;             0.2
1997-11; 0.002535; 0.002335;0.426552;             0.2
1997-12; 0.010627; 0.010427;0.413721;             0.2
1998-01;-0.005577;-0.005777;0.342067;             0.2
1998-02;  0.07091;  0.07071;0.233348;             0.2
1998-03; 0.050201; 0.050001;0.332074;             0.2
1998-04; 0.016798; 0.016598;0.251381;             0.2
1998-05;-0.045737;-0.045937;0.508045;             0.2
1998-06; 0.008723; 0.008523;0.440284;             0.2
1998-07;-0.041316;-0.041516;  0.2715;             0.2
1998-08; -0.18207; -0.18227;0.200993;             0.2
1998-09; 0.055986; 0.055786;0.222088;             0.2
1998-10; 0.047951; 0.047751;0.311948;             0.2
1998-11; 0.065124; 0.064924;0.488917;             0.2
1998-12; 0.058265; 0.058065;0.499999;             0.2
1999-01; 0.023946; 0.023746;0.763924;             0.2
1999-02;-0.055379;-0.055579;0.428807;             0.2
1999-03; 0.011506; 0.011306;0.353469;             0.2
1999-04; 0.063351; 0.063151;0.428145;             0.2
1999-05; 0.001977; 0.001777;0.398722;             0.2
1999-06; 0.057104; 0.056904;0.565759;             0.2
1999-07;-0.010423;-0.010623;0.439721;             0.2
1999-08;-0.028369;-0.028569;0.490165;             0.2
1999-09; -0.00181; -0.00201;0.809045;             0.2
1999-10; 0.032228; 0.032028;0.907553;             0.2
1999-11; 0.069754; 0.069554; 0.65455;             0.2
1999-12; 0.115531; 0.115331;0.369674;             0.2
2000-01;-0.000889;-0.001089;0.263541;             0.2
2000-02; 0.162251; 0.162051;0.549622;             0.2
2000-03; 0.019476; 0.019276;0.379265;             0.2
2000-04; -0.07798; -0.07818; 0.80476;             0.2
2000-05;-0.039545;-0.039745;0.617913;             0.2
2000-06; 0.073193; 0.072993;0.354521;             0.2
2000-07;-0.023872;-0.024072; 0.59793;             0.2
2000-08; 0.075358; 0.075158;0.489959;             0.2
2000-09;-0.038066;-0.038266;0.525289;             0.2
2000-10;-0.041357;-0.041557;0.610899;             0.2
2000-11; -0.10199; -0.10219;0.592571;             0.2
2000-12; 0.036496; 0.036296;0.715148;             0.2
2001-01; 0.091923; 0.091723;0.202281;             0.2
2001-02;-0.058437;-0.058637;0.738847;             0.2
2001-03;-0.041123;-0.041323;0.607814;             0.2
2001-04; 0.063895; 0.063695;0.798164;             0.2
2001-05; 0.041268; 0.041068;0.524625;             0.2
2001-06;  0.00126;  0.00106; 0.62411;             0.2
2001-07;-0.042512;-0.042712;0.772944;             0.2
2001-08;-0.044414;-0.044614;0.356588;             0.2
2001-09;-0.099522;-0.099722;0.603842;             0.2
2001-10; 0.064884; 0.064684;0.740476;             0.2
2001-11; 0.086576; 0.086376;0.583742;             0.2
2001-12; 0.052561; 0.052361;0.663852;             0.2
2002-01;-0.013611;-0.013811;0.706539;             0.2
2002-02;-0.023511;-0.023711;  0.6661;             0.2
2002-03; 0.066491; 0.066291;0.353948;             0.2
2002-04;-0.028847;-0.029047;0.399998;             0.2
2002-05;-0.003971;-0.004171;0.616058;             0.2
2002-06;-0.056596;-0.056796;0.432053;             0.2
2002-07;-0.101275;-0.101475;0.541558;             0.2
2002-08; 0.001291; 0.001091;0.424799;             0.2
2002-09;-0.086342;-0.086542;0.755121;             0.2
2002-10; 0.046195; 0.045995;     0.8;             0.2
2002-11; 0.091693; 0.091493;0.483308;             0.2
2002-12;-0.049236;-0.049436;0.654801;             0.2
2003-01;-0.014234;-0.014434;0.344036;             0.2
2003-02;-0.030021;-0.030221;0.621197;             0.2
2003-03; 0.013183; 0.012983;0.595963;             0.2
2003-04; 0.091768; 0.091568;0.534788;             0.2
2003-05; 0.102103; 0.101903;0.561554;             0.2
2003-06; 0.014446; 0.014246;0.523979;             0.2
2003-07; 0.051533; 0.051333;0.461375;             0.2
2003-08; 0.045845; 0.045645;0.910649;             0.2
2003-09;-0.016495;-0.016695;0.700846;             0.2
2003-10; 0.079116; 0.078916;0.724595;             0.2
2003-11; 0.028864; 0.028664;0.887188;             0.2
2003-12; 0.036957;  0.03678;0.177102;        0.177102
2004-01; 0.037149; 0.036949;0.530952;             0.2
2004-02; 0.010611; 0.010411;0.416315;             0.2
2004-03; 0.000427; 0.000227; 0.39782;             0.2
2004-04;-0.037058;-0.037258;0.269303;             0.2
2004-05; 0.008099; 0.007899;0.621603;             0.2
2004-06;    0.021;   0.0208;0.540394;             0.2
2004-07;-0.047307;-0.047507; 0.44192;             0.2
2004-08;-0.004961;-0.005161;0.552365;             0.2
2004-09; 0.036918; 0.036776;0.142675;        0.142675
2004-10; 0.020948; 0.020748;0.281536;             0.2
2004-11; 0.076131; 0.075931;0.752648;             0.2
2004-12;   0.0447;   0.0445;0.841595;             0.2
2005-01;-0.026571;-0.026771;0.571003;             0.2
2005-02;  0.02455;  0.02435;0.564128;             0.2
2005-03;-0.016431;-0.016631;0.299156;             0.2
2005-04;-0.037298;-0.037498; 0.22622;             0.2
2005-05; 0.055413; 0.055213;0.475301;             0.2
2005-06; 0.024039; 0.023839;0.556955;             0.2
2005-07; 0.051284; 0.051084;0.301606;             0.2
2005-08;-0.012596;-0.012796; 0.79304;             0.2
2005-09; 0.012287; 0.012087;0.585163;             0.2
2005-10;-0.027576;-0.027776;0.399144;             0.2
2005-11; 0.044244; 0.044044;0.471235;             0.2
2005-12; 0.002742; 0.002542; 0.44158;             0.2
2006-01; 0.059856; 0.059656;0.556134;             0.2
2006-02;-0.001014;-0.001214;0.432458;             0.2
2006-03; 0.028638; 0.028438;0.305804;             0.2
2006-04; 0.006239; 0.006039;0.339164;             0.2
2006-05;-0.042849;-0.043049;0.434214;             0.2
2006-06;-0.000913;-0.001113;0.641956;             0.2
2006-07;-0.022634;-0.022834;0.229511;             0.2
2006-08; 0.022132; 0.021932;0.253068;             0.2
2006-09; 0.015428; 0.015228; 0.33745;             0.2
2006-10; 0.041303; 0.041103;0.296402;             0.2
2006-11; 0.031258; 0.031058;0.337659;             0.2
2006-12; 0.009292; 0.009092;0.305382;             0.2
2007-01; 0.021907; 0.021707;0.518223;             0.2
2007-02;-0.006357;-0.006557; 0.47883;             0.2
2007-03; 0.009137; 0.008937;0.393747;             0.2
2007-04; 0.033575; 0.033375;0.538985;             0.2
2007-05; 0.039857; 0.039657; 0.37118;             0.2
2007-06;  -0.0152;  -0.0154;0.581928;             0.2
2007-07;-0.046705;-0.046905;0.496518;             0.2
2007-08; 0.003663; 0.003463;0.367738;             0.2
2007-09; 0.030589; 0.030389;0.314785;             0.2
2007-10; 0.019041; 0.018841;0.207178;             0.2
2007-11;-0.053382;-0.053582;0.264383;             0.2
2007-12;-0.006438;-0.006638;0.314891;             0.2
2008-01;-0.060114;-0.060314;0.504888;             0.2
2008-02; -0.02892; -0.02912;0.285208;             0.2
2008-03;-0.013547;-0.013747;0.306879;             0.2
2008-04; 0.057012; 0.056812;0.333691;             0.2
2008-05; 0.028202; 0.028002;0.296975;             0.2
2008-06;-0.077919;-0.078057;0.137531;        0.137531
2008-07;-0.007599;-0.007799;0.469216;             0.2
2008-08; 0.026885; 0.026685;0.499009;             0.2
2008-09;-0.105861;-0.106061;0.277319;             0.2
2008-10;  -0.1817;  -0.1819;0.894758;             0.2
2008-11;-0.092816;-0.093016;0.783205;             0.2
2008-12; 0.043312; 0.043112;0.391077;             0.2
2009-01;-0.086767;-0.086967;0.633916;             0.2
2009-02;-0.115609;-0.115809;0.578834;             0.2
2009-03; 0.100231; 0.100031;0.346512;             0.2
2009-04;  0.14245;  0.14225;0.715823;             0.2
2009-05; 0.039449; 0.039249; 0.83316;             0.2
2009-06; 0.018655; 0.018455;0.447134;             0.2
2009-07;  0.09168;  0.09148;0.815553;             0.2
2009-08; 0.040121; 0.039921;0.327649;             0.2
2009-09; 0.060864; 0.060664;0.537514;             0.2
2009-10;-0.058231;-0.058431;0.247813;             0.2
2009-11;  0.03907;  0.03887;0.897695;             0.2
2009-12; 0.065652; 0.065452;0.600001;             0.2
2010-01;-0.030288;-0.030488;1.000001;             0.2
2010-02; 0.042484; 0.042284;0.642877;             0.2
2010-03; 0.071264; 0.071064;     0.6;             0.2
2010-04; 0.055821; 0.055621;0.506463;             0.2
2010-05;-0.075849;-0.076049;0.614919;             0.2
2010-06;-0.062928;-0.063128;0.769047;             0.2
2010-07; 0.067337; 0.067137;0.459788;             0.2
2010-08;-0.055337;-0.055537; 0.39958;             0.2
2010-09; 0.100514; 0.100314;0.216763;             0.2
2010-10; 0.045046; 0.044846;0.636957;             0.2
2010-11; 0.031444; 0.031244;0.355684;             0.2
2010-12; 0.078729; 0.078529;0.689902;             0.2
2011-01; 0.012724; 0.012524;0.520415;             0.2
2011-02; 0.038106; 0.037906;0.417315;             0.2
2011-03; 0.019835; 0.019635;0.620617;             0.2
2011-04; 0.026667; 0.026467; 0.43198;             0.2
2011-05;-0.014052;-0.014252;0.474179;             0.2
2011-06; -0.01928; -0.01948;0.454507;             0.2
2011-07;-0.029398;-0.029598;     0.6;             0.2
2011-08;-0.081622;-0.081822;0.482195;             0.2
2011-09;-0.107098;-0.107298;0.580847;             0.2
2011-10; 0.138645; 0.138445;0.630143;             0.2
2011-11; -0.00776; -0.00796;0.514642;             0.2
2011-12; 0.007397; 0.007197;0.579795;             0.2
2012-01; 0.066712; 0.066512;0.768755;             0.2
2012-02;  0.03792;  0.03772;0.637595;             0.2
2012-03;  0.02856;  0.02836;     0.6;             0.2
2012-04;-0.013409;-0.013609;0.988287;             0.2
2012-05;-0.069187;-0.069387;0.525823;             0.2
2012-06; 0.036043; 0.035843;0.751677;             0.2
2012-07;-0.006461;-0.006661;0.853365;             0.2
2012-08; 0.032311; 0.032111;0.692219;             0.2
2012-09; 0.044239; 0.044039;0.518569;             0.2
2012-10; -0.01137; -0.01157; 0.85848;             0.2
2012-11; 0.007139; 0.006939;0.483509;             0.2
2012-12; 0.023479; 0.023279;0.603896;             0.2
2013-01; 0.061893; 0.061693;0.765886;             0.2
2013-02; 0.012884; 0.012684;0.878546;             0.2
2013-03; 0.047659; 0.047459;0.753078;             0.2
2013-04; 0.002013; 0.001813;0.465695;             0.2
2013-05; 0.038727; 0.038527;0.480959;             0.2
2013-06;-0.002841;-0.003041; 0.35277;             0.2
2013-07; 0.065963; 0.065763;0.486047;             0.2
2013-08;-0.026412;-0.026612;0.542705;             0.2
2013-09; 0.058268; 0.058068;0.613155;             0.2
2013-10; 0.036343; 0.036143;0.674477;             0.2
2013-11;  0.03792;  0.03772;0.488843;             0.2
2013-12; 0.027804; 0.027604; 0.41786;             0.2
2014-01;-0.019938;-0.020138;0.300356;             0.2
2014-02;  0.04639;  0.04619;0.506338;             0.2
2014-03; -0.00465; -0.00485;0.580686;             0.2
2014-04;-0.022012;-0.022212; 0.36002;             0.2
2014-05; 0.012946; 0.012746;0.723109;             0.2
2014-06; 0.042721; 0.042521;0.790234;             0.2
2014-07;-0.036646;-0.036846;0.685207;             0.2
2014-08; 0.041249; 0.041049;0.599603;             0.2
2014-09;-0.040162;-0.040362;0.685412;             0.2
2014-10; 0.034117; 0.033917;0.475864;             0.2
2014-11; 0.019227; 0.019046;0.181692;        0.181692
2014-12; 0.006553; 0.006353;0.261949;             0.2
2015-01;-0.024197;-0.024397;0.305561;             0.2
2015-02;  0.06432;  0.06412;0.353239;             0.2
2015-03; 0.003353; 0.003153;0.700703;             0.2
2015-04;-0.003441;-0.003641;0.316133;             0.2
2015-05; 0.021121; 0.020921;0.460785;             0.2
2015-06;-0.004554;-0.004754; 0.52033;             0.2
2015-07;-0.002342;-0.002542;0.754791;             0.2
2015-08;-0.049677;-0.049877;0.664619;             0.2
2015-09;-0.039262;-0.039462;0.658996;             0.2
2015-10;  0.04798;  0.04778;0.817332;             0.2
2015-11; 0.011488; 0.011288;0.684796;             0.2
2015-12;-0.038755;-0.038955;0.563806;             0.2
2016-01;-0.077449;-0.077649; 0.54008;             0.2
2016-02; 0.002481; 0.002281;0.598859;             0.2
2016-03; 0.071272; 0.071072;0.369407;             0.2
2016-04; 0.019472; 0.019272;0.631122;             0.2
2016-05; 0.014388; 0.014188;0.788368;             0.2
2016-06; -0.00287; -0.00307;0.697012;             0.2
2016-07; 0.049668; 0.049468;0.768885;             0.2
2016-08; 0.011161; 0.010961;0.577384;             0.2
2016-09; 0.009633; 0.009433;0.946906;             0.2
2016-10;-0.040901;-0.041101;0.528494;             0.2
2016-11; 0.096022; 0.095822;0.511186;             0.2
2016-12; 0.016957; 0.016757;0.552086;             0.2
2017-01; 0.005249; 0.005049;0.820705;             0.2
2017-02; 0.024822; 0.024622;0.893056;             0.2
2017-03; 0.003573; 0.003373;0.594701;             0.2
2017-04; 0.009102; 0.008902;0.234353;             0.2
2017-05;-0.003446;-0.003646;0.387279;             0.2
2017-06; 0.016568; 0.016368;0.385605;             0.2
2017-07; 0.014761; 0.014561;0.338853;             0.2
2017-08;-0.011122;-0.011322;0.573292;             0.2
2017-09; 0.043017; 0.042817; 0.53956;             0.2
2017-10; 0.020533; 0.020333; 0.39853;             0.2
2017-11; 0.032042; 0.031842;0.255194;             0.2
2017-12; 0.010508; 0.010308;0.405435;             0.2
2018-01; 0.051097; 0.050947;0.150869;        0.150869
2018-02;-0.037874;-0.038074;0.321675;             0.2
2018-03;-0.006718;-0.006834;0.115689;        0.115689
2018-04; 0.002131; 0.001991;0.140691;        0.140691
2018-05; 0.036445; 0.036245;0.504739;             0.2
2018-06; 0.004672; 0.004472;0.617275;             0.2
2018-07; 0.024345; 0.024145;0.430635;             0.2
2018-08; 0.036544; 0.036344;0.273952;             0.2
2018-09;-0.005142;-0.005342;0.317794;             0.2
2018-10;-0.083953;-0.084084;0.130676;        0.130676
2018-11; 0.011051; 0.010897;0.153891;        0.153891
2018-12;-0.108193;-0.108393;0.410417;             0.2
2019-01; 0.105632; 0.105432;0.371835;             0.2
2019-02;  0.04897;  0.04877;0.704069;             0.2
2019-03;-0.016166;-0.016366;0.474615;             0.2
2019-04;  0.03699;  0.03679;0.620164;             0.2
2019-05;-0.068289;-0.068489;0.662505;             0.2
2019-06; 0.071037; 0.070837;0.440584;             0.2
2019-07; 0.000274; 0.000074;0.409596;             0.2
2019-08;-0.045984;-0.046184;0.343546;             0.2
2019-09; 0.018488; 0.018288;0.392524;             0.2
2019-10; 0.010309; 0.010109;0.537119;             0.2
2019-11; 0.045705; 0.045505;0.476808;             0.2
2019-12; 0.037259; 0.037059;0.500543;             0.2
2020-01; -0.03302; -0.03322;0.799999;             0.2
2020-02;-0.077176;-0.077376;0.706459;             0.2
2020-03;-0.190496;-0.190696;0.413612;             0.2
2020-04; 0.145826; 0.145626;0.465634;             0.2
2020-05; 0.074066; 0.073866;0.451767;             0.2
2020-06; 0.028162; 0.027962;0.434742;             0.2
2020-07;  0.02708;  0.02688;0.633284;             0.2
2020-08; 0.059953; 0.059753;0.583296;             0.2
2020-09;-0.039191;-0.039391;0.848677;             0.2
2020-10;-0.016482;-0.016682;0.936255;             0.2
2020-11; 0.170291; 0.170091;0.394196;             0.2
2020-12; 0.066935; 0.066735;0.520823;             0.2
2021-01; 0.060135; 0.059935;0.579542;             0.2
2021-02; 0.077854; 0.077654;0.701296;             0.2
2021-03; 0.024827; 0.024627; 0.68514;             0.2
2021-04; 0.036107; 0.035907;0.648255;             0.2
2021-05; 0.011087; 0.010887; 0.24571;             0.2
2021-06; 0.014013; 0.013813;0.645178;             0.2
2021-07;-0.013401;-0.013601;0.242535;             0.2
2021-08; 0.027153; 0.026953;0.705116;             0.2
2021-09;-0.037376;-0.037576;0.373631;             0.2
2021-10; 0.052841; 0.052641;0.560835;             0.2
2021-11;-0.038951;-0.039151;0.587149;             0.2
2021-12; 0.023603; 0.023403;0.565009;             0.2
2022-01;-0.068577;-0.068777;0.326898;             0.2
2022-02;-0.000347;-0.000547; 0.35584;             0.2
2022-03; 0.022667; 0.022467; 0.64437;             0.2
2022-04;-0.084371;-0.084571;0.483314;             0.2
2022-05;  0.00554;  0.00534;0.832155;             0.2
2022-06;-0.086358;-0.086558;0.720174;             0.2
2022-07;  0.09923;  0.09903;0.748365;             0.2
2022-08;-0.023737;-0.023937;0.468927;             0.2
2022-09;-0.096659;-0.096859; 0.57818;             0.2
2022-10; 0.088032; 0.087832;0.537863;             0.2
2022-11; 0.027946; 0.027746;0.720123;             0.2
2022-12;-0.056033;-0.056233; 0.55403;             0.2
2023-01; 0.109551; 0.109351;0.462172;             0.2
2023-02;-0.027291;-0.027491;0.656427;             0.2
2023-03; 0.001253; 0.001053;0.573125;             0.2
2023-04;-0.017854;-0.018054;0.758007;             0.2
2023-05; -0.01126; -0.01146;0.366051;             0.2
2023-06;  0.07167;  0.07147;0.590564;             0.2
2023-07; 0.052022; 0.051822;0.533383;             0.2
2023-08;-0.043941;-0.044141;0.457131;             0.2
2023-09;  -0.0547;  -0.0549;0.801259;             0.2
2023-10;-0.051189;-0.051389;0.775391;             0.2
2023-11; 0.088655; 0.088455;0.360436;             0.2
2023-12; 0.089259; 0.089059;0.330041;             0.2
2024-01;-0.024927;-0.025127; 0.67863;             0.2
2024-02; 0.044589; 0.044389;0.663701;             0.2
2024-03; 0.037917; 0.037717;0.882861;             0.2
2024-04;-0.065956;-0.066156;0.682494;             0.2
2024-05; 0.039123; 0.038923;0.657515;             0.2
2024-06;-0.003115;-0.003315;0.410552;             0.2
2024-07; 0.047235; 0.047035;0.415895;             0.2
2024-08; 0.000972; 0.000772; 0.53196;             0.2
2024-09;  0.00839;  0.00819;0.356775;             0.2
2024-10;-0.008394;-0.008594;0.720584;             0.2
2024-11; 0.090371; 0.090171; 0.52698;             0.2
2024-12;-0.045199;-0.045399;0.305688;             0.2
2025-01; 0.036785; 0.036585;0.394726;             0.2
2025-02;-0.045533;-0.045733; 0.34263;             0.2
2025-03;-0.068433;-0.068633; 0.55389;             0.2
2025-04;-0.011696;-0.011896;0.309468;             0.2
2025-05; 0.063109; 0.062909;0.449621;             0.2
2025-06; 0.048266; 0.048066;0.565806;             0.2
2025-07; 0.019143; 0.018943;0.603312;             0.2
2025-08;  0.04267;  0.04247;0.795773;             0.2
2025-09; 0.024226; 0.024026;0.310762;             0.2
2025-10; 0.003192; 0.002992; 0.53274;             0.2
